car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
423,Toyota,Model B,2009,190629,Diesel,Automatic,6,1,2466
424,Hyundai,Model A,2022,20201,Petrol,Automatic,11,1,19681
425,Mercedes,Model C,2005,238371,Petrol,Automatic,12,30,500
426,Toyota,Model B,2023,32971,Diesel,Manual,12,10,18907
427,BMW,Model B,2021,41894,Petrol,Automatic,2,10,16481
428,Hyundai,Model B,2025,,Petrol,Automatic,12,1,22215
429,Toyota,Model C,2020,77470,Petrol,Automatic,4,30,11078
430,Audi,Model C,2011,171603,Diesel,Manual,5,10,1697
431,Ford,Model A,2014,131580,Petrol,Automatic,1,10,2234
432,VW,Model A,2025,12440,Petrol,Automatic,9,1,26534
433,Hyundai,Model B,2023,11158,Petrol,Manual,9,30,18799
434,Toyota,Model B,2010,165679,Petrol,Automatic,10,20,3404
435,Hyundai,Model C,2008,200001,Hybrid,Automatic,12,1,1933
436,Honda,Model C,2025,0,Petrol,Automatic,6,30,24723
437,Mercedes,Model A,2007,203949,Petrol,Automatic,6,10,500
438,Hyundai,Model A,2025,27457,Petrol,Automatic,8,1,21388
439,Honda,Model C,2025,32579,Petrol,Manual,9,10,21401
440,Ford,Model B,2008,198694,Diesel,Automatic,6,20,500
441,Dacia,Model B,2008,205375,Diesel,Manual,12,20,2498
442,Ford,Model A,2025,0,Petrol,Manual,1,30,23286
443,BMW,Model A,2020,76612,Petrol,Automatic,10,30,18467
444,Fiat,Model B,2020,79584,Petrol,Automatic,3,30,5325
445,Toyota,Model C,2025,0,Petrol,Manual,7,1,20319
446,Honda,Model B,2025,7140,Diesel,Automatic,11,1,25816
447,Audi,Model B,2025,0,Diesel,Manual,5,20,28950
448,Toyota,Model B,2025,26374,Petrol,Manual,12,10,23390
449,VW,Model A,2020,66603,Petrol,Automatic,6,30,10246
450,Toyota,Model B,2008,191649,Diesel,Automatic,9,20,2481
451,Ford,Model B,2025,0,Petrol,Automatic,10,1,22304
452,Hyundai,Model B,2023,19665,Petrol,Automatic,4,20,18485
453,Toyota,Model B,2021,55876,Petrol,Automatic,12,1,15007
454,Ford,Model C,2025,15628,Petrol,Manual,2,20,23231
455,Hyundai,Model C,2011,150776,Petrol,Automatic,8,20,5484
456,VW,Model A,2022,63581,Petrol,Manual,12,30,16070
457,Honda,Model B,2001,250000,Petrol,Automatic,1,10,922
458,Toyota,Model C,2022,22870,Petrol,Manual,7,30,16069
459,Toyota,Model A,2005,241092,Diesel,Manual,4,20,500
460,Honda,Model B,2011,193662,Diesel,Manual,3,30,500
461,Toyota,Model B,2011,186493,Petrol,Automatic,3,20,4594
462,VW,Model B,2024,6948,Petrol,Automatic,12,10,22451
463,Mercedes,Model B,2025,,Petrol,Automatic,6,1,28475
464,Dacia,Model C,2023,68957,Petrol,Automatic,3,10,13960
465,Hyundai,Model C,2025,1577,Petrol,Manual,12,10,19419
466,Toyota,Model B,2020,50510,Petrol,Automatic,5,10,12415
467,BMW,Model B,2019,74586,Diesel,Manual,10,1,11766
468,VW,Model A,2025,3698,Hybrid,Manual,7,1,24095
469,VW,Model C,2017,88131,Petrol,Automatic,9,1,8282
470,Dacia,Model B,2025,6624,Petrol,Automatic,3,10,23321
471,Audi,Model A,2001,250000,Diesel,Automatic,9,20,500
472,BMW,Model A,2025,0,Petrol,Automatic,12,1,26288
473,Fiat,Model B,2004,250000,Petrol,Manual,2,10,693
474,Audi,Model C,2025,0,Hybrid,Manual,5,10,26700
475,VW,Model A,2022,49547,Petrol,Automatic,12,30,15807
476,BMW,Model A,2025,0,Petrol,Automatic,3,20,30292
477,Hyundai,Model A,2007,190030,Petrol,Automatic,1,30,500
478,Mercedes,Model A,2023,4954,Petrol,Automatic,1,20,24054
479,VW,Model A,2025,4302,Petrol,Automatic,4,10,28799
480,Honda,Model B,2022,55878,Petrol,Manual,7,1,15765
481,Dacia,Model A,2024,12864,Petrol,Automatic,4,30,18975
482,BMW,Model C,2024,8301,Petrol,Automatic,4,20,28583
483,Toyota,Model C,2021,56693,Petrol,Automatic,11,10,14639
484,BMW,Model A,2024,0,Petrol,Manual,10,1,27921
485,Fiat,Model A,2023,26091,Petrol,Automatic,4,1,16827
486,Ford,Model A,2025,0,Petrol,Automatic,5,30,21775
487,Honda,Model B,2004,250000,Diesel,Automatic,12,20,3631
488,Mercedes,Model A,2019,70052,Petrol,Automatic,12,20,9690
489,Honda,Model B,2025,0,Diesel,Automatic,12,1,22805
490,Toyota,Model A,2025,2475,Diesel,Manual,12,30,20281
491,Toyota,Model B,2021,50378,Petrol,Automatic,8,30,14052
492,Hyundai,Model B,2024,29631,Petrol,Manual,4,20,19701
493,BMW,Model A,2019,47915,Diesel,Manual,12,30,14825
494,Ford,Model A,2016,,Petrol,Manual,10,20,1344
495,Hyundai,Model A,2022,24596,Diesel,Automatic,9,30,16752
496,Fiat,Model A,2020,73046,Petrol,Manual,10,30,8442
497,VW,Model B,2023,35308,Petrol,Manual,8,30,20033
498,Toyota,Model A,2007,223618,Diesel,Automatic,8,30,1242
499,Ford,Model C,2025,0,Petrol,Manual,5,1,22547
500,Mercedes,Model C,2025,13282,Petrol,Automatic,2,30,31733
501,Mercedes,Model A,2024,0,Petrol,Automatic,6,10,26674
502,Ford,Model B,2022,9970,Petrol,Automatic,7,20,18988
503,Fiat,Model C,2020,40861,Petrol,Manual,11,10,10710
504,BMW,Model B,2025,0,Petrol,Manual,6,20,29428
505,Mercedes,Model A,2024,22127,Diesel,Manual,12,10,27263
506,Ford,Model A,2015,75359,Petrol,Automatic,4,1,500
507,Audi,Model A,2025,19841,Diesel,Automatic,12,30,35363
508,Ford,Model C,2025,1966,Petrol,Automatic,1,30,21144
509,Audi,Model A,2025,0,Petrol,Manual,7,20,27122
510,Mercedes,Model B,2025,1514,Hybrid,Automatic,5,1,31057
511,Honda,Model B,2023,40387,Petrol,Automatic,4,20,16263
512,Fiat,Model B,2021,56991,Petrol,Manual,1,30,12359
513,VW,Model A,2025,16486,Petrol,Manual,9,30,19356
514,Hyundai,Model B,2025,0,Petrol,Manual,5,30,21061
515,Audi,Model C,2004,245789,Petrol,Automatic,12,1,500
516,Fiat,Model C,2002,250000,Petrol,Manual,9,10,500
517,Toyota,Model B,2020,85763,Petrol,Manual,6,20,8995
518,Fiat,Model C,2025,9590,Petrol,Manual,8,1,19523
519,Honda,Model B,2025,42705,Petrol,Manual,1,20,19808
520,Audi,Model C,2015,,Diesel,Manual,8,1,1631
521,Audi,Model C,2023,13129,Petrol,Automatic,9,1,25717
522,Ford,Model A,2021,45857,Petrol,Automatic,2,10,14528
523,BMW,Model B,2025,20675,Petrol,Manual,9,1,23957
524,Dacia,Model B,2025,0,Petrol,Automatic,6,20,18912
525,Audi,Model C,2025,1866,Diesel,Automatic,6,30,34810
526,Toyota,Model C,2022,37450,Petrol,Manual,10,30,14174
527,Audi,Model A,2021,48592,Petrol,Automatic,6,30,18659
528,BMW,Model B,2019,62214,Petrol,Automatic,3,1,10653
529,VW,Model A,2005,237940,Petrol,Automatic,4,30,500
530,Ford,Model C,2025,0,Diesel,Automatic,10,10,21889
531,Hyundai,Model C,2025,0,Diesel,Manual,1,10,20458
532,BMW,Model A,2025,14152,Petrol,Manual,11,20,28183
533,Fiat,Model C,2025,26409,Petrol,Manual,8,10,17052
534,Toyota,Model C,2023,11393,Petrol,Manual,10,30,20146
535,Fiat,Model B,2025,0,Diesel,Automatic,5,10,21813
536,Mercedes,Model C,2025,0,Petrol,Automatic,3,20,30598
537,VW,Model B,2025,2806,Petrol,Manual,11,20,22284
538,Ford,Model C,2018,75924,Petrol,Manual,2,10,9960
539,Toyota,Model B,2021,15479,Petrol,Automatic,3,1,15194
540,BMW,Model C,2012,172554,Petrol,Manual,4,20,1941
541,Ford,Model B,2025,0,Diesel,Manual,5,10,22743
542,BMW,Model B,2023,31376,Petrol,Automatic,3,10,24837
543,Honda,Model B,2017,89097,Diesel,Automatic,12,30,7261
544,Ford,Model B,2024,18906,Petrol,Automatic,1,30,19764
545,VW,Model A,2023,10552,Petrol,Automatic,11,30,18853
546,Dacia,Model B,2020,77943,Petrol,Manual,6,1,4788
547,Audi,Model C,2011,181699,Petrol,Manual,11,30,4940
548,Toyota,Model A,2024,20525,Petrol,Manual,10,10,28136
549,Toyota,Model C,2022,47898,Hybrid,Manual,2,20,10582
550,VW,Model C,2025,0,Petrol,Manual,9,1,26567
551,Dacia,Model A,2022,26705,Petrol,Automatic,5,10,13312
552,Dacia,Model B,2025,11286,Petrol,Manual,11,1,17947
553,Dacia,Model A,2023,12484,Petrol,Manual,11,30,12294
554,Fiat,Model C,2023,45684,Petrol,Manual,3,30,8905
555,Dacia,Model A,2025,0,Petrol,Automatic,6,30,17781
556,Toyota,Model B,2021,55528,Petrol,Automatic,8,1,16178
557,Dacia,Model B,2013,175488,Petrol,Automatic,7,10,3753
558,Hyundai,Model A,2002,250000,Diesel,Manual,4,10,500
559,Mercedes,Model C,2025,1031,Petrol,Automatic,4,10,28553
560,BMW,Model B,2024,27812,Petrol,Automatic,11,20,29599
561,Audi,Model B,2025,14269,Petrol,Manual,1,30,27544
562,Hyundai,Model C,2017,91082,Petrol,Automatic,4,10,4258
563,Ford,Model A,2013,136249,Petrol,Automatic,3,20,3693
564,Audi,Model B,2001,250000,Diesel,Manual,5,1,500
565,VW,Model C,2020,81717,Petrol,Automatic,9,10,11227
566,Mercedes,Model A,2023,19813,Petrol,Automatic,7,10,22434
567,Hyundai,Model C,2021,49171,Hybrid,Automatic,7,1,12959
568,Hyundai,Model C,2021,41598,Diesel,Automatic,10,30,14386
569,Dacia,Model C,2025,,Petrol,Automatic,11,30,18550
570,Mercedes,Model A,2020,62332,Petrol,Manual,2,30,11433
571,Fiat,Model A,2022,20948,Hybrid,Automatic,2,30,14357
572,Toyota,Model C,2025,0,Petrol,Automatic,4,20,32503
573,Toyota,Model A,2021,18020,Petrol,Automatic,11,30,14775
574,Honda,Model C,2024,0,Petrol,Automatic,7,10,22102
575,Ford,Model A,2025,11909,Petrol,Automatic,2,30,28022
576,Dacia,Model C,2025,19856,Petrol,Automatic,3,1,19227
577,Ford,Model B,2014,142283,Petrol,Automatic,12,1,3747
578,Fiat,Model C,2025,8319,Petrol,Automatic,5,1,20366
579,Audi,Model A,2022,34102,Petrol,Automatic,4,30,24168
580,Toyota,Model B,2018,95623,Petrol,Automatic,9,1,3870
581,Honda,Model B,2021,52294,Petrol,Manual,11,30,13147
582,Toyota,Model C,2025,27066,Petrol,Automatic,6,20,29156
583,Dacia,Model B,2022,34523,Hybrid,Automatic,10,1,17115
584,VW,Model B,2020,80145,Diesel,Automatic,6,30,6039
585,Honda,Model C,2024,25111,Petrol,Automatic,9,20,29186
586,Hyundai,Model B,2018,95031,Petrol,Automatic,8,30,8266
587,Honda,Model C,2007,185827,Petrol,Automatic,12,1,500
588,BMW,Model B,2012,169937,Petrol,Manual,5,1,500
589,Honda,Model A,2012,154087,Diesel,Manual,10,10,2571
590,Ford,Model C,2015,113341,Hybrid,Automatic,9,20,3396
591,Dacia,Model A,2013,121756,Petrol,Automatic,11,30,2513
592,BMW,Model A,2024,11916,Diesel,Automatic,8,30,23073
593,Honda,Model C,2016,108503,Petrol,Manual,6,1,3245
594,BMW,Model B,2020,,Diesel,Automatic,1,1,8946
595,Mercedes,Model C,2025,0,Diesel,Automatic,11,20,29041
596,Ford,Model B,2022,43299,Petrol,Automatic,12,10,17430
597,Audi,Model C,2024,25075,Diesel,Manual,6,10,23401
598,VW,Model C,2015,122854,Petrol,Automatic,3,30,5457
599,Honda,Model A,2016,125262,Petrol,Automatic,9,10,505
600,Audi,Model C,2004,250000,Hybrid,Manual,2,10,875
601,Honda,Model A,2015,119184,Petrol,Automatic,1,30,7742
602,BMW,Model A,2019,58244,Hybrid,Automatic,4,30,10152
603,Fiat,Model A,2015,96596,Petrol,Manual,9,1,8452
604,BMW,Model A,2008,,Petrol,Manual,11,1,500
605,BMW,Model C,2012,,Petrol,Manual,2,1,500
606,Ford,Model A,2022,15112,Petrol,Automatic,12,20,17175
607,Dacia,Model B,2016,110336,Petrol,Manual,7,30,3261
608,Fiat,Model B,2020,58499,Petrol,Manual,12,30,5019
609,Audi,Model A,2022,31890,Hybrid,Automatic,2,10,17158
610,Mercedes,Model B,2024,5864,Petrol,Automatic,6,10,27472
611,Ford,Model B,2003,250000,Petrol,Manual,6,30,500
612,Hyundai,Model B,2025,12272,Diesel,Automatic,6,1,24489
613,Toyota,Model A,2024,18035,Diesel,Automatic,12,20,23280
614,Honda,Model B,2008,202192,Petrol,Automatic,11,30,500
615,Mercedes,Model C,2025,0,Petrol,Automatic,10,1,29591
616,Mercedes,Model C,2025,14052,Diesel,Manual,4,30,28263
617,Ford,Model B,2006,70485,Petrol,Automatic,5,30,500
618,Mercedes,Model C,2019,73090,Hybrid,Automatic,4,10,12691
619,Audi,Model C,2025,0,Petrol,Manual,10,20,26412
620,Audi,Model C,2025,5179,Diesel,Manual,5,1,29934
621,Honda,Model A,2016,100974,Diesel,Manual,12,1,3698
622,BMW,Model A,2016,120323,Petrol,Automatic,5,1,4800
623,Honda,Model B,2020,43862,Diesel,Automatic,3,20,10927
624,Fiat,Model C,2022,29828,Petrol,Automatic,12,30,14716
625,BMW,Model C,2023,33166,Petrol,Automatic,10,20,16434
626,Ford,Model A,2020,43006,Petrol,Automatic,8,10,6936
627,Hyundai,Model A,2022,12404,Petrol,Manual,11,10,13672
628,Toyota,Model B,2025,946,Diesel,Automatic,12,1,24699
629,Mercedes,Model B,2003,238553,Petrol,Automatic,11,30,978
630,BMW,Model B,2018,19355,Petrol,Manual,12,1,8500
631,Ford,Model B,2025,11348,Diesel,Automatic,4,30,22779
632,Ford,Model A,2025,0,Petrol,Automatic,7,1,23864
633,Audi,Model A,2022,55282,Petrol,Automatic,10,1,19202
634,Hyundai,Model C,2022,17927,Petrol,Automatic,7,30,17868
635,VW,Model A,2010,178590,Petrol,Manual,9,1,876
636,Audi,Model A,2021,53993,Petrol,Manual,12,30,14734
637,Hyundai,Model C,2022,18442,Petrol,Automatic,4,1,17638
638,Audi,Model C,2018,99476,Petrol,Automatic,7,30,12440
639,VW,Model C,2018,91660,Petrol,Automatic,8,30,9750
640,Mercedes,Model C,2020,35860,Petrol,Manual,5,1,12595
641,VW,Model A,2002,250000,Hybrid,Manual,5,30,500
642,Audi,Model C,2020,65789,Hybrid,Automatic,10,10,9721
643,Ford,Model C,2017,87149,Petrol,Manual,12,1,6648
644,Mercedes,Model C,2020,37802,Petrol,Automatic,8,30,12696
645,VW,Model A,2011,172176,Diesel,Automatic,7,10,500
646,BMW,Model C,2025,33168,Petrol,Automatic,10,20,33169
647,Mercedes,Model B,2023,18195,Petrol,Manual,12,1,19360
648,Mercedes,Model C,2024,35538,Petrol,Automatic,2,30,25996
649,BMW,Model A,2025,0,Petrol,Manual,9,1,26644
650,VW,Model C,2022,,Hybrid,Automatic,7,20,15514
651,Dacia,Model C,2008,215572,Diesel,Manual,8,10,500
652,Hyundai,Model C,2022,35873,Petrol,Automatic,1,10,16500
653,Fiat,Model C,2023,19533,Petrol,Automatic,12,20,17718
654,BMW,Model A,2025,10891,Petrol,Automatic,2,30,32008
655,Mercedes,Model A,2021,76371,Diesel,Manual,4,10,19747
656,Ford,Model C,2012,160508,Petrol,Manual,4,20,1258
657,Dacia,Model C,2019,64259,Petrol,Automatic,10,10,6349
658,VW,Model A,2020,57153,Petrol,Automatic,9,1,16068
659,Toyota,Model B,2024,,Petrol,Manual,1,10,19337
660,Mercedes,Model C,2023,26023,Hybrid,Automatic,2,1,26490
661,Mercedes,Model C,2020,51083,Hybrid,Manual,4,1,14537
662,Toyota,Model A,2025,,Petrol,Manual,9,30,28144
663,VW,Model C,2023,0,Petrol,Automatic,12,10,18380
664,BMW,Model B,2017,101453,Petrol,Manual,4,30,8548
665,Fiat,Model B,2010,189819,Diesel,Manual,7,1,500
666,Dacia,Model A,2015,114049,Petrol,Automatic,5,30,4404
667,Fiat,Model B,2018,83775,Petrol,Automatic,8,10,9639
668,Fiat,Model B,2015,102443,Petrol,Automatic,8,1,6092
669,BMW,Model A,2016,109993,Petrol,Manual,7,10,7371
670,Dacia,Model C,2019,79222,Diesel,Manual,5,20,4734
671,Toyota,Model A,2015,111972,Petrol,Automatic,11,10,2100
672,Fiat,Model C,2025,25356,Petrol,Automatic,11,20,21433
673,Mercedes,Model A,2008,191443,Diesel,Automatic,12,20,500
674,Honda,Model A,2022,40252,Diesel,Manual,6,20,17783
675,BMW,Model A,2021,18217,Petrol,Automatic,1,10,17257
676,BMW,Model C,2025,,Petrol,Manual,9,1,29020
677,Dacia,Model C,2011,165172,Diesel,Automatic,10,30,500
678,Hyundai,Model A,2021,26567,Petrol,Automatic,12,30,11341
679,Honda,Model B,2025,20360,Petrol,Automatic,1,1,21106
680,Honda,Model C,2025,0,Petrol,Automatic,11,30,28586
681,VW,Model A,2025,8060,Petrol,Manual,7,10,27493
682,Toyota,Model C,2018,94090,Petrol,Manual,5,1,6445
683,Hyundai,Model B,2015,110575,Petrol,Manual,3,10,500
684,Honda,Model C,2024,9037,Petrol,Manual,11,30,24107
685,Ford,Model A,2025,,Diesel,Automatic,5,30,24945
686,Dacia,Model B,2023,7242,Petrol,Manual,8,10,15345
687,Honda,Model B,2023,55918,Petrol,Manual,7,20,21539
688,Toyota,Model C,2019,60826,Petrol,Automatic,4,30,5982
689,Fiat,Model A,2025,0,Petrol,Automatic,10,20,21121
690,Fiat,Model B,2016,,Diesel,Manual,4,30,2368
691,Dacia,Model B,2020,93125,Diesel,Manual,10,10,10500
692,Ford,Model A,2021,19335,Petrol,Manual,6,30,7642
693,Toyota,Model A,2022,33884,Petrol,Automatic,1,1,21642
694,Audi,Model B,2018,27343,Hybrid,Manual,10,10,10897
695,BMW,Model A,2011,168504,Petrol,Automatic,12,20,3666
696,VW,Model B,2023,29728,Diesel,Automatic,2,30,21620
697,Audi,Model A,2019,61229,Diesel,Manual,8,30,5732
698,Ford,Model A,2023,15004,Petrol,Manual,1,1,21945
699,Fiat,Model B,2015,117773,Petrol,Automatic,11,1,3093
700,Dacia,Model B,2022,19051,Hybrid,Automatic,12,20,13097
701,BMW,Model B,2022,,Diesel,Automatic,7,10,17178
702,Toyota,Model A,2005,234168,Diesel,Automatic,4,20,500
703,Hyundai,Model C,2020,52949,Petrol,Automatic,11,10,14995
704,Honda,Model A,2013,148807,Hybrid,Automatic,7,1,2196
705,Hyundai,Model B,2006,200690,Diesel,Automatic,6,20,500
706,Fiat,Model B,2025,0,Diesel,Manual,3,20,25799
707,Honda,Model B,2020,94760,Petrol,Automatic,8,1,8413
708,Toyota,Model C,2025,0,Petrol,Automatic,8,20,30774
709,Honda,Model C,2018,103282,Petrol,Manual,4,1,2851
710,VW,Model C,2024,12819,Petrol,Manual,3,1,18955
711,Toyota,Model C,2025,0,Petrol,Automatic,6,1,28034
712,Hyundai,Model A,2023,4190,Petrol,Automatic,6,30,21711
713,Fiat,Model B,2022,38095,Petrol,Manual,2,20,11363
714,Toyota,Model A,2021,69800,Petrol,Automatic,4,1,15220
715,Dacia,Model A,2020,54161,Diesel,Manual,3,20,8582
716,Ford,Model C,2025,0,Petrol,Automatic,12,30,23570
717,Fiat,Model A,2025,15155,Petrol,Manual,1,10,19547
718,Mercedes,Model A,2025,5113,Diesel,Manual,11,30,33220
719,Audi,Model A,2012,132415,Petrol,Automatic,7,10,4444
720,Toyota,Model C,2025,1483,Hybrid,Automatic,9,10,27953
721,Toyota,Model A,2025,22683,Petrol,Automatic,12,1,25513
722,Mercedes,Model B,2016,107445,Petrol,Automatic,5,1,6286
723,Fiat,Model A,2006,186877,Petrol,Automatic,9,10,500
724,Toyota,Model A,2025,5823,Diesel,Automatic,9,30,30964
725,Dacia,Model A,2023,21023,Diesel,Automatic,12,20,17815
726,Ford,Model B,2025,0,Diesel,Manual,1,1,20835
727,Mercedes,Model C,2013,118811,Petrol,Automatic,6,1,500
728,Honda,Model B,2025,14626,Hybrid,Manual,12,30,26978
729,Dacia,Model B,2016,97014,Hybrid,Manual,5,20,6104
730,Ford,Model B,2015,31916,Petrol,Manual,12,30,569
731,BMW,Model A,2015,,Petrol,Manual,11,1,1597
732,Dacia,Model B,2025,0,Diesel,Manual,5,1,15543
733,Audi,Model C,2024,13500,Petrol,Manual,1,10,30180
734,VW,Model A,2022,32959,Petrol,Automatic,4,30,19220
735,Honda,Model A,2020,42000,Petrol,Automatic,2,30,4062
736,Toyota,Model A,2025,0,Petrol,Automatic,6,20,24784
737,Toyota,Model B,2021,54641,Petrol,Automatic,12,10,16580
738,Fiat,Model C,2025,628,Petrol,Automatic,7,20,19145
739,Fiat,Model A,2021,46770,Petrol,Manual,6,30,8899
740,Honda,Model A,2020,89060,Diesel,Automatic,3,10,8669
741,Audi,Model C,2022,46965,Diesel,Automatic,8,10,23073
742,Mercedes,Model C,2020,72786,Diesel,Automatic,6,1,9557
743,Mercedes,Model B,2025,0,Petrol,Manual,10,30,30747
744,Honda,Model C,2022,39302,Diesel,Automatic,7,20,17001
745,Toyota,Model A,2017,89533,Petrol,Manual,12,1,7467
746,BMW,Model B,2025,11663,Petrol,Automatic,10,30,24829
747,Honda,Model C,2021,46344,Petrol,Manual,2,30,5700
748,VW,Model B,2023,27335,Petrol,Automatic,2,1,23505
749,Fiat,Model B,2025,2409,Petrol,Automatic,1,30,22627
750,Ford,Model C,2024,,Diesel,Manual,5,20,17496
751,VW,Model A,2011,212072,Hybrid,Automatic,1,1,973
752,Toyota,Model C,2025,0,Petrol,Automatic,6,10,31344
753,Honda,Model B,2024,1864,Petrol,Automatic,4,1,26940
754,VW,Model A,2020,70411,Petrol,Manual,7,10,9320
755,VW,Model A,2013,135072,Petrol,Manual,2,30,4336
756,Toyota,Model C,2025,0,Hybrid,Manual,7,1,22984
757,Honda,Model B,2024,0,Petrol,Automatic,12,20,24977
758,Fiat,Model A,2022,43373,Diesel,Automatic,8,30,17573
759,Ford,Model B,2025,7563,Petrol,Automatic,8,1,26440
760,Ford,Model B,2025,0,Petrol,Manual,10,1,21845
761,Hyundai,Model A,2015,130722,Petrol,Automatic,1,20,6013
762,Mercedes,Model C,2020,32128,Petrol,Manual,4,1,10508
763,Honda,Model A,2018,73397,Diesel,Automatic,12,10,9456
764,Dacia,Model A,2025,0,Petrol,Automatic,10,20,24066
765,Toyota,Model C,2003,246415,Petrol,Automatic,2,30,500
766,Toyota,Model C,2023,0,Diesel,Automatic,5,30,24631
767,Ford,Model B,2025,0,Petrol,Manual,6,30,22120
768,Audi,Model B,2025,10410,Hybrid,Automatic,12,30,29194
769,Ford,Model B,2020,79231,Petrol,Automatic,8,20,10936
770,Mercedes,Model B,2025,0,Petrol,Automatic,1,1,32900
771,Ford,Model B,2011,178998,Petrol,Automatic,7,30,4899
772,Ford,Model B,2025,9548,Petrol,Automatic,4,30,27488
773,Toyota,Model C,2012,174279,Petrol,Manual,5,30,500
774,Toyota,Model A,2021,42747,Petrol,Automatic,2,1,17656
775,Audi,Model B,2025,0,Petrol,Automatic,6,30,30860
776,Toyota,Model C,2014,133052,Petrol,Manual,9,20,5937
777,Honda,Model A,2017,80793,Petrol,Manual,10,30,6717
778,Audi,Model B,2025,0,Diesel,Automatic,9,30,31549
779,Hyundai,Model C,2025,0,Petrol,Manual,9,20,24206
780,VW,Model C,2024,6916,Petrol,Manual,11,1,19305
781,Audi,Model A,2024,14123,Diesel,Automatic,5,1,23942
782,BMW,Model A,2023,34547,Petrol,Manual,3,30,16971
783,BMW,Model C,2018,78483,Diesel,Automatic,2,10,5034
784,Ford,Model B,2020,65935,Petrol,Automatic,3,20,8768
785,Audi,Model B,2016,108222,Petrol,Automatic,2,1,7323
786,BMW,Model C,2025,14032,Petrol,Manual,12,1,24425
787,Toyota,Model A,2023,6351,Diesel,Manual,3,10,15750
788,Dacia,Model C,2021,46816,Petrol,Automatic,2,30,14599
789,VW,Model B,2022,30383,Hybrid,Automatic,6,20,20244
790,Fiat,Model C,2025,0,Petrol,Automatic,3,20,24287
791,Mercedes,Model C,2015,108247,Petrol,Automatic,2,1,5620
792,BMW,Model B,2023,10761,Diesel,Manual,5,1,18769
793,BMW,Model C,2022,47636,Petrol,Automatic,12,20,20457
794,Dacia,Model A,2023,7751,Diesel,Automatic,1,1,15710
795,Toyota,Model B,2001,250000,Petrol,Automatic,3,30,947
796,Honda,Model B,2025,,Petrol,Manual,11,10,27138
797,Toyota,Model B,2025,0,Petrol,Manual,4,20,30732
798,VW,Model C,2023,36431,Hybrid,Automatic,6,1,13988
799,Toyota,Model B,2024,3134,Petrol,Automatic,2,10,25102
800,Honda,Model A,2025,0,Petrol,Automatic,10,30,23785
801,Dacia,Model C,2025,0,Petrol,Manual,10,10,21985
802,Honda,Model C,2015,139690,Petrol,Automatic,2,20,5484
803,Ford,Model A,2023,6946,Petrol,Automatic,12,30,18080
804,Honda,Model A,2023,35207,Petrol,Automatic,8,20,20549
805,Hyundai,Model B,2021,33000,Diesel,Automatic,10,1,15864
806,Audi,Model C,2025,19760,Diesel,Automatic,10,1,31165
807,Mercedes,Model B,2025,33101,Hybrid,Automatic,7,1,25037
808,Hyundai,Model C,2025,0,Petrol,Automatic,10,10,25844
809,Toyota,Model C,2021,31728,Diesel,Automatic,3,1,15760
810,Fiat,Model A,2011,,Petrol,Automatic,1,20,500
811,Ford,Model B,2025,7695,Petrol,Automatic,5,10,24590
812,Ford,Model C,2025,11653,Petrol,Manual,2,30,22480
